date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,wind_speed_10m_max
2021-09-25 22:00:00+00:00,55.0,21.0275,13.3275,17.200418,0,0,43061.727,26134.816,2.1999998,9.220499
2021-09-26 22:00:00+00:00,51.0,20.327501,12.7775,16.323332,0,0,42860.36,36387.88,0.4,7.754637
2021-09-27 22:00:00+00:00,51.0,17.327501,13.1275,14.758751,0,0,42658.24,15152.6,0.5,12.261157
2021-09-28 22:00:00+00:00,61.0,18.427502,11.0775,14.175418,0,0,42455.504,25695.617,4.6,16.267857
2021-09-29 22:00:00+00:00,2.0,15.6775,9.5275,12.073334,0,0,42252.277,36577.445,0.0,7.10031
2021-09-30 22:00:00+00:00,3.0,18.927502,7.4775,13.287915,0,0,42048.688,38132.098,0.0,7.0911775
2021-10-01 22:00:00+00:00,53.0,21.327501,11.8775,15.775417,0,0,41844.86,35294.434,1.8000001,8.4963045
2021-10-02 22:00:00+00:00,51.0,24.177502,13.0275,17.35042,0,0,41640.926,25756.541,0.1,21.575987
2021-10-03 22:00:00+00:00,53.0,13.6275,10.2275,11.6379175,0,0,41437.01,13505.514,4.0,10.239453
2021-10-04 22:00:00+00:00,61.0,15.1775,10.5275,12.325416,0,0,41233.25,19186.195,9.600002,16.610792
2021-10-05 22:00:00+00:00,51.0,12.3275,8.8275,10.539998,0,0,41029.766,36532.152,1.3000002,13.0447235
2021-10-06 22:00:00+00:00,51.0,12.7275,8.0775,10.248332,0,0,40826.695,28427.486,0.2,14.84318
2021-10-07 22:00:00+00:00,3.0,15.5775,7.9775,10.983749,0,0,40624.168,24791.268,0.0,18.892282
2021-10-08 22:00:00+00:00,3.0,14.2775,6.2775,9.504582,0,0,40422.332,21024.135,0.0,9.826088
2021-10-09 22:00:00+00:00,3.0,12.0275,3.0275,7.310833,0,0,40221.305,36181.73,0.0,8.209263
2021-10-10 22:00:00+00:00,3.0,11.8275,2.4275,7.8170834,0,0,40021.24,35457.766,0.0,11.609651
2021-10-11 22:00:00+00:00,51.0,11.7275,6.8775,9.292083,0,0,39822.27,27317.191,0.70000005,10.703569
2021-10-12 22:00:00+00:00,55.0,11.3275,5.3775,8.565,0,0,39624.543,31858.8,3.1000001,10.464797
2021-10-13 22:00:00+00:00,3.0,12.2775,1.8275,6.67125,0,0,39428.207,35291.883,0.0,8.891344
2021-10-14 22:00:00+00:00,3.0,15.0775,3.3274999,8.558749,0,0,39233.215,34561.97,0.0,7.7879906
2021-10-15 22:00:00+00:00,3.0,14.2275,4.2775,8.750417,0,0,39038.043,35011.203,0.0,7.2359104
2021-10-16 22:00:00+00:00,3.0,14.1275,4.6275,9.475416,0,0,38842.453,33399.83,0.0,6.849467
2021-10-17 22:00:00+00:00,3.0,15.9275,4.8775,10.617083,0,0,38646.6,34828.57,0.0,8.089993
2021-10-18 22:00:00+00:00,51.0,16.7275,6.9275,11.3775,0,0,38450.633,5184.8687,0.3,7.754637
2021-10-19 22:00:00+00:00,3.0,18.577501,6.4775,12.2025,0,0,38254.715,34522.703,0.0,11.808878
2021-10-20 22:00:00+00:00,63.0,14.4275,10.3775,12.82125,0,0,38058.984,33458.883,8.600001,27.852928
2021-10-21 22:00:00+00:00,53.0,11.6775,3.6775,8.817082,0,0,37863.613,11226.867,0.9,13.049689
2021-10-22 22:00:00+00:00,3.0,11.1775,1.6775,6.362917,0,0,37668.766,33902.17,0.0,12.738099
2021-10-23 22:00:00+00:00,3.0,12.2775,0.9775,6.304583,0,0,37474.594,28413.982,0.0,6.0347
2021-10-24 22:00:00+00:00,3.0,13.5775,2.8775,8.171249,0,0,37281.285,32415.215,0.0,5.815978
2021-10-25 22:00:00+00:00,51.0,13.5775,4.4275,9.592083,0,0,37088.992,29638.133,1.3000001,7.628263
2021-10-26 22:00:00+00:00,3.0,12.5775,5.0275,8.25875,0,0,36897.906,31936.836,0.0,8.427383
2021-10-27 22:00:00+00:00,3.0,12.4775,4.2275,7.9858327,0,0,36708.203,31710.71,0.0,6.4096174
2021-10-28 22:00:00+00:00,3.0,11.2775,3.5774999,6.85875,0,0,36520.062,28814.164,0.0,8.759178
2021-10-29 22:00:00+00:00,53.0,11.3775,4.0275,7.2024994,0,0,36333.684,9688.2,0.7,7.24486
2021-10-30 22:00:00+00:00,3.0,16.7775,5.9275,10.942082,0,0,36149.242,31034.799,0.0,8.759178
2021-10-31 22:00:00+00:00,55.0,10.7775,6.6275,9.244166,0,0,35966.957,280.84213,9.300001,11.440978
2021-11-01 22:00:00+00:00,55.0,10.3275,3.5275,7.2545834,0,0,35787.008,23415.674,3.6999996,21.385939
2021-11-02 22:00:00+00:00,55.0,7.3275,1.9275,5.1254168,0,0,35609.62,3209.64,5.3,11.841756
2021-11-03 22:00:00+00:00,53.0,6.4275,1.3774999,4.9275002,0,0,35434.793,13920.692,3.6000001,20.12461
2021-11-04 22:00:00+00:00,51.0,8.6775,1.3275,5.14,0,0,35260.875,23144.855,0.70000005,7.0911775
2021-11-05 22:00:00+00:00,3.0,8.1775,0.0775,3.4274998,0,0,35087.633,25517.195,0.0,7.7879906
2021-11-06 22:00:00+00:00,51.0,8.5275,0.2275,4.5899997,0,0,34915.258,23779.682,0.1,9.565437
2021-11-07 22:00:00+00:00,51.0,8.8275,2.8775,6.023334,0,0,34743.926,30334.557,1.0,13.783817
2021-11-08 22:00:00+00:00,3.0,6.8775,0.9775,3.6587496,0,0,34573.832,26647.396,0.0,11.720751
2021-11-09 22:00:00+00:00,3.0,8.8775,0.4275,4.2191663,0,0,34405.168,17071.562,0.0,4.8433046
2021-11-10 22:00:00+00:00,3.0,9.4775,1.5775,5.1358333,0,0,34238.137,27870.273,0.0,5.771239
2021-11-11 22:00:00+00:00,3.0,6.3775,1.8275,4.1358333,0,0,34072.938,12692.9795,0.0,6.130579
2021-11-12 22:00:00+00:00,55.0,10.2775,3.9275,6.3775005,0,0,33909.777,10800.0,5.299999,7.208994
2021-11-13 22:00:00+00:00,53.0,9.4275,5.8775,7.49625,0,0,33748.88,6600.7793,4.5999994,12.768586
2021-11-14 22:00:00+00:00,3.0,6.8275,3.9775,5.7149997,0,0,33590.445,0.0,0.0,11.966954
2021-11-15 22:00:00+00:00,3.0,6.4275,3.8775,5.1275,0,0,33434.707,0.0,0.0,5.771239
2021-11-16 22:00:00+00:00,51.0,5.9775,4.2275,5.09625,0,0,33281.9,0.0,0.4,8.0899935
2021-11-17 22:00:00+00:00,3.0,8.2275,2.3775,5.150417,0,0,33132.24,18049.824,0.0,5.991594
2021-11-18 22:00:00+00:00,3.0,6.1275,0.9775,3.4608328,0,0,32985.965,26379.887,0.0,6.28713
2021-11-19 22:00:00+00:00,3.0,6.1275,0.2275,3.198333,0,0,32843.332,18173.377,0.0,5.4833565
2021-11-20 22:00:00+00:00,3.0,7.2775,-0.27249998,3.3462498,0,0,32704.568,27954.176,0.0,6.379216
2021-11-21 22:00:00+00:00,51.0,4.9275,3.4775,4.24,0,0,32569.934,0.0,3.7999988,16.992609
2021-11-22 22:00:00+00:00,51.0,4.5275,2.6775,3.6941662,0,0,32439.672,251.43266,0.2,18.11841
2021-11-23 22:00:00+00:00,3.0,4.1275,0.1275,2.0045831,0,0,32313.857,11274.755,0.0,11.457958
2021-11-24 22:00:00+00:00,71.0,3.5774999,0.17750001,1.5004164,0,0,32191.098,4740.7207,0.8,6.439876
2021-11-25 22:00:00+00:00,73.0,1.7275,0.6275,1.0525,0,0,32071.186,0.0,4.1,12.074766
2021-11-26 22:00:00+00:00,75.0,5.1775,-0.3725,1.8295833,0,0,31954.29,14053.246,3.8999999,12.24
2021-11-27 22:00:00+00:00,73.0,3.4275,-0.47249997,1.28375,0,0,31840.566,24892.727,2.6999998,12.429127
2021-11-28 22:00:00+00:00,73.0,1.6775,-0.82249993,0.32125002,0,0,31730.182,12957.812,3.7999997,13.854155
2021-11-29 22:00:00+00:00,73.0,3.8274999,-0.82249993,1.0691667,0,0,31623.309,0.0,6.0,22.862123
