date,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m
2021-01-07 22:00:00+00:00,-3.5225,98.14871,0.0,961.7065,89.1,5.1544156
2021-01-07 23:00:00+00:00,-3.1225,98.15482,0.0,961.87994,90.0,4.452954
2021-01-08 00:00:00+00:00,-2.4725,98.8952,0.0,962.1024,84.0,7.491114
2021-01-08 01:00:00+00:00,-0.92249995,98.18791,0.0,962.4049,52.5,4.8433046
2021-01-08 02:00:00+00:00,-1.8225,98.5372,0.0,962.41895,38.699997,4.6102495
2021-01-08 03:00:00+00:00,-2.7225,98.526306,0.0,962.52637,96.6,4.829907
2021-01-08 04:00:00+00:00,-3.1225,98.15482,0.0,962.3529,97.8,5.00128
2021-01-08 05:00:00+00:00,-3.0725,98.15558,0.0,962.45746,100.0,4.5536795
2021-01-08 06:00:00+00:00,-2.8225,98.159386,0.0,962.6011,100.0,3.7585104
2021-01-08 07:00:00+00:00,-2.3225,97.08152,0.0,963.17255,81.9,2.8799999
2021-01-08 08:00:00+00:00,-1.5225,93.58129,0.0,963.7075,62.1,4.452954
2021-01-08 09:00:00+00:00,-0.5725,86.33496,0.0,964.36536,38.7,4.1046314
2021-01-08 10:00:00+00:00,0.2775,77.91992,0.0,964.6245,28.8,6.28713
2021-01-08 11:00:00+00:00,0.9275,72.97764,0.0,964.5602,36.899998,6.725354
2021-01-08 12:00:00+00:00,1.4275,68.330956,0.0,963.8039,46.8,6.489992
2021-01-08 13:00:00+00:00,1.7774999,65.89628,0.0,963.6814,65.7,4.6938252
2021-01-08 14:00:00+00:00,1.6775,65.87354,0.0,963.5675,69.299995,3.0758414
2021-01-08 15:00:00+00:00,1.1775,81.59257,0.0,963.85065,65.7,2.0991426
2021-01-08 16:00:00+00:00,-1.0225,81.28821,0.0,963.7103,72.0,5.7599998
2021-01-08 17:00:00+00:00,-0.92249995,84.70839,0.0,964.20294,61.199997,5.04
2021-01-08 18:00:00+00:00,-2.9725,88.71694,0.0,964.0851,13.5,7.5170207
2021-01-08 19:00:00+00:00,-0.6225,86.65012,0.0,964.73444,2.6999998,4.8433046
2021-01-08 20:00:00+00:00,-0.92249995,94.3035,0.0,964.95996,3.6,3.6179552
2021-01-08 21:00:00+00:00,-1.2225001,100.0,0.0,965.0909,88.2,3.319036
2021-01-08 22:00:00+00:00,-4.0725,98.50972,0.0,964.71826,84.6,4.6800003
2021-01-08 23:00:00+00:00,-4.1725,97.77017,0.0,965.1713,90.0,4.6800003
2021-01-09 00:00:00+00:00,-3.8725,98.14333,0.0,965.42035,90.0,5.0911684
2021-01-09 01:00:00+00:00,-4.4225,97.76554,0.0,965.4052,79.2,4.2136917
2021-01-09 02:00:00+00:00,-4.8725,96.652626,0.0,965.40955,6.2999997,3.7064266
2021-01-09 03:00:00+00:00,-5.3225,96.2731,0.0,965.31946,18.0,4.39436
2021-01-09 04:00:00+00:00,-4.7225,97.39101,0.0,965.3453,100.0,4.0249224
2021-01-09 05:00:00+00:00,-4.9225,97.38668,0.0,965.21063,100.0,3.8939953
2021-01-09 06:00:00+00:00,-4.4725,97.76462,0.0,965.3951,91.8,5.315336
2021-01-09 07:00:00+00:00,-4.1225,97.771095,0.0,965.7488,77.7,7.10031
2021-01-09 08:00:00+00:00,-2.9725,94.20853,0.0,966.3553,79.2,9.1641035
2021-01-09 09:00:00+00:00,-1.5225,83.06801,0.0,966.54614,100.0,13.608762
2021-01-09 10:00:00+00:00,0.0775,71.72883,0.0,966.5734,96.9,15.192682
2021-01-09 11:00:00+00:00,0.82750005,64.93926,0.0,966.4342,97.200005,16.363178
2021-01-09 12:00:00+00:00,-0.3725,73.279,0.0,966.1076,100.0,15.629971
2021-01-09 13:00:00+00:00,-0.022499993,69.054085,0.0,965.7023,69.6,15.7908325
2021-01-09 14:00:00+00:00,0.2275,66.79582,0.0,965.656,78.6,16.641972
2021-01-09 15:00:00+00:00,-0.12249999,69.55698,0.0,966.0617,80.1,14.512064
2021-01-09 16:00:00+00:00,-0.9725,73.44243,0.0,966.08575,55.8,12.738099
2021-01-09 17:00:00+00:00,-1.3225,74.78027,0.0,966.396,52.5,12.229406
2021-01-09 18:00:00+00:00,-1.6725,75.57239,0.0,966.6114,41.4,11.709688
2021-01-09 19:00:00+00:00,-1.7725,74.69851,0.0,966.6864,30.0,12.496718
2021-01-09 20:00:00+00:00,-2.5225,80.46403,0.0,966.53894,18.900002,11.480557
2021-01-09 21:00:00+00:00,-3.0725,86.39462,0.0,966.52484,26.1,11.246759
2021-01-09 22:00:00+00:00,-3.3225,90.03484,0.0,966.8537,35.4,11.808878
2021-01-09 23:00:00+00:00,-3.4225001,91.05143,0.0,967.1175,52.199997,12.819235
2021-01-10 00:00:00+00:00,-2.7225,87.74354,0.0,967.3508,76.5,13.513193
2021-01-10 01:00:00+00:00,-2.6225,84.82779,0.0,967.55963,79.2,13.276144
2021-01-10 02:00:00+00:00,-2.5725,85.79862,0.0,967.85345,84.6,13.004922
2021-01-10 03:00:00+00:00,-2.6225,85.79312,0.0,967.6543,86.399994,13.276144
2021-01-10 04:00:00+00:00,-2.7225,84.81612,0.0,967.54004,87.299995,12.768586
2021-01-10 05:00:00+00:00,-2.9225001,84.15322,0.0,967.31134,82.799995,12.984975
2021-01-10 06:00:00+00:00,-3.2225,84.757576,0.0,967.2519,61.199997,13.493999
2021-01-10 07:00:00+00:00,-3.2725,84.751686,0.0,967.6201,67.5,13.246826
2021-01-10 08:00:00+00:00,-3.1225,81.92118,0.0,967.8391,79.2,13.896187
2021-01-10 09:00:00+00:00,-2.5225,76.58197,0.0,967.8633,81.0,15.379206
2021-01-10 10:00:00+00:00,-1.7725,71.9065,0.0,967.91644,65.7,14.982228
2021-01-10 11:00:00+00:00,-0.92249995,68.60002,0.0,967.6097,33.3,14.05845
2021-01-10 12:00:00+00:00,-1.8725,69.9868,0.0,967.3292,81.9,13.104198
2021-01-10 13:00:00+00:00,-1.0225,65.50272,0.0,967.0224,29.699999,13.104198
2021-01-10 14:00:00+00:00,-0.7725,65.81183,0.0,966.9764,11.7,12.682018
2021-01-10 15:00:00+00:00,-1.0225,68.57842,0.0,967.3063,0.9,10.233123
2021-01-10 16:00:00+00:00,-2.6725001,79.228165,0.0,967.36066,0.9,6.638072
2021-01-10 17:00:00+00:00,-3.4225001,84.412636,0.0,967.3067,11.7,5.6002855
2021-01-10 18:00:00+00:00,-3.3225,85.715935,0.0,967.5158,14.4,6.193674
2021-01-10 19:00:00+00:00,-3.4225001,85.05656,0.0,967.87415,5.3999996,7.5942082
2021-01-10 20:00:00+00:00,-3.8725,86.63871,0.0,967.9739,0.9,8.0899935
2021-01-10 21:00:00+00:00,-4.3225,88.596146,0.0,968.1674,7.2,7.9036193
2021-01-10 22:00:00+00:00,-4.6725,91.65683,0.0,968.47546,45.0,7.289445
2021-01-10 23:00:00+00:00,-4.5225,92.71759,0.0,968.60046,81.0,9.085988
2021-01-11 00:00:00+00:00,-3.2725,81.589165,0.0,968.8498,84.6,9.290511
2021-01-11 01:00:00+00:00,-3.2225,77.64322,0.0,968.8599,84.6,9.339208
2021-01-11 02:00:00+00:00,-3.3225,77.62671,0.0,969.0292,89.1,8.217153
2021-01-11 03:00:00+00:00,-3.3725,77.91663,0.0,969.01904,90.0,6.439876
2021-01-11 04:00:00+00:00,-3.4725,78.199684,0.0,968.9048,90.0,5.8048253
2021-01-11 05:00:00+00:00,-3.5725,77.88393,0.0,968.60114,90.0,5.4833565
2021-01-11 06:00:00+00:00,-3.7725,77.85114,0.0,969.0341,90.0,6.3690495
2021-01-11 07:00:00+00:00,-3.8725,77.5356,0.0,969.39246,89.1,5.8048253
2021-01-11 08:00:00+00:00,-3.7725,77.5522,0.0,969.79083,90.0,5.3517847
2021-01-11 09:00:00+00:00,-3.4725,77.00821,0.0,969.9452,90.0,5.00128
2021-01-11 10:00:00+00:00,-2.6725001,73.96482,0.0,970.104,79.2,4.829907
2021-01-11 11:00:00+00:00,-1.9225001,71.329124,0.0,969.7793,59.399998,4.6102495
2021-01-11 12:00:00+00:00,-2.8225,73.653404,0.0,969.69574,89.1,1.08
2021-01-11 13:00:00+00:00,-1.7725,71.359375,0.0,969.241,72.0,2.8799999
2021-01-11 14:00:00+00:00,-1.7225001,70.555916,0.0,969.2509,39.899998,4.3349743
2021-01-11 15:00:00+00:00,-2.0725,72.12232,0.0,969.4656,10.799999,3.2399998
2021-01-11 16:00:00+00:00,-2.2725,71.25837,0.0,969.521,7.2,3.5455887
2021-01-11 17:00:00+00:00,-2.7725,75.665924,0.0,969.13837,5.3999996,3.8773184
2021-01-11 18:00:00+00:00,-2.7725,78.31242,0.0,968.9492,2.4,3.2399998
2021-01-11 19:00:00+00:00,-4.1725,85.29495,0.0,968.6704,3.9,3.8939953
2021-01-11 20:00:00+00:00,-3.1225,84.769295,0.0,968.9742,0.6,3.096837
2021-01-11 21:00:00+00:00,-4.6725,90.96147,0.0,968.47546,0.6,5.1165614
2021-01-11 22:00:00+00:00,-4.5225,90.626816,0.0,968.3167,0.0,5.315336
2021-01-11 23:00:00+00:00,-4.3225,90.6418,0.0,968.35657,4.5000005,4.829907
2021-01-12 00:00:00+00:00,-3.9724998,89.983246,0.0,969.0888,36.300003,5.8048253
2021-01-12 01:00:00+00:00,-3.5225,85.69377,0.0,969.1784,38.1,7.4128532
2021-01-12 02:00:00+00:00,-3.5225,82.49345,0.0,969.1784,40.800003,8.287822
2021-01-12 03:00:00+00:00,-2.7725,73.662865,0.0,968.9492,100.0,11.298495
2021-01-12 04:00:00+00:00,-1.8225,68.40494,0.0,968.2851,100.0,13.104198
2021-01-12 05:00:00+00:00,-1.0725,65.491135,0.0,967.5803,100.0,14.291592
2021-01-12 06:00:00+00:00,-0.3725,63.43425,0.0,966.86475,100.0,15.03835
2021-01-12 07:00:00+00:00,-0.1725,64.70548,0.0,966.4305,100.0,14.255272
2021-01-12 08:00:00+00:00,0.027500004,67.25907,0.0,966.4693,83.4,14.386494
2021-01-12 09:00:00+00:00,0.8775,69.504906,0.1,966.16,92.700005,18.0
2021-01-12 10:00:00+00:00,1.5775,68.10819,0.2,965.9155,93.600006,18.089775
2021-01-12 11:00:00+00:00,2.3775,67.27303,0.2,965.12115,94.8,19.134262
2021-01-12 12:00:00+00:00,0.7275,79.74411,0.4,964.90027,100.0,13.513193
2021-01-12 13:00:00+00:00,1.5274999,76.693115,0.5,963.8228,100.0,15.530151
2021-01-12 14:00:00+00:00,2.5275,75.742096,0.7,963.3503,100.0,22.366402
2021-01-12 15:00:00+00:00,2.4775,80.88154,1.1,963.05676,100.0,20.304129
2021-01-12 16:00:00+00:00,2.2275,83.539345,0.9,962.8199,100.0,18.0
2021-01-12 17:00:00+00:00,1.9275,88.49733,1.1,962.66815,100.0,16.279802
2021-01-12 18:00:00+00:00,1.8774999,89.78277,0.9,962.7535,100.0,15.94601
2021-01-12 19:00:00+00:00,1.9275,90.437645,0.8,963.0469,100.0,17.399586
2021-01-12 20:00:00+00:00,1.8774999,90.43393,1.7,963.3216,100.0,16.92383
2021-01-12 21:00:00+00:00,2.2775,88.848274,0.3,963.6819,100.0,17.782688
2021-01-12 22:00:00+00:00,2.3775,89.49946,0.2,964.1742,100.0,17.555305
2021-01-12 23:00:00+00:00,1.9775,92.0864,0.3,964.9504,100.0,14.685176
2021-01-13 00:00:00+00:00,1.5775,96.4769,0.3,965.25275,100.0,6.87779
2021-01-13 01:00:00+00:00,1.8275,95.45074,0.1,965.39514,100.0,6.162207
2021-01-13 02:00:00+00:00,2.0775,95.11824,0.1,965.9162,100.0,9.826088
2021-01-13 03:00:00+00:00,1.9275,96.141556,0.0,966.2662,93.899994,11.874544
2021-01-13 04:00:00+00:00,1.6775,96.47973,0.0,966.5973,100.0,9.904906
2021-01-13 05:00:00+00:00,1.4275,97.51909,0.1,966.73883,100.0,6.924738
2021-01-13 06:00:00+00:00,1.1274999,98.92737,0.2,967.2494,100.0,5.8048253
2021-01-13 07:00:00+00:00,1.0275,98.21651,0.2,967.51404,100.0,9.085988
2021-01-13 08:00:00+00:00,1.0275,98.21651,0.2,968.27136,100.0,11.923557
2021-01-13 09:00:00+00:00,1.5775,93.73807,0.0,968.8506,65.4,13.363711
2021-01-13 10:00:00+00:00,2.2275,86.3116,0.0,969.3536,33.9,11.304229
2021-01-13 11:00:00+00:00,2.6775,83.59463,0.0,969.3447,21.9,8.647496
2021-01-13 12:00:00+00:00,3.3274999,76.9922,0.0,968.71075,50.7,9.47012
2021-01-13 13:00:00+00:00,4.6275,70.78937,0.0,967.819,100.0,8.669949
2021-01-13 14:00:00+00:00,5.3775,61.551598,0.0,967.296,76.5,12.371645
2021-01-13 15:00:00+00:00,5.0775,62.388714,0.0,966.76624,100.0,15.328561
2021-01-13 16:00:00+00:00,4.6275,72.347244,0.0,966.3032,84.3,16.311613
2021-01-13 17:00:00+00:00,4.3275,83.1983,0.6,966.05743,100.0,20.12461
2021-01-13 18:00:00+00:00,2.8775,93.80212,1.5,965.7841,100.0,16.610792
2021-01-13 19:00:00+00:00,2.5275,95.81751,1.6,965.24426,100.0,17.10284
2021-01-13 20:00:00+00:00,3.5774999,90.88237,1.4,964.87463,100.0,21.611996
2021-01-13 21:00:00+00:00,3.6275,91.86087,1.8,964.6947,100.0,25.277025
2021-01-13 22:00:00+00:00,4.0775,90.27485,1.5,964.5898,100.0,25.600533
2021-01-13 23:00:00+00:00,4.2275,89.96657,1.5,964.61786,100.0,26.099379
2021-01-14 00:00:00+00:00,4.1275,91.56768,1.6,964.5989,100.0,23.749088
2021-01-14 01:00:00+00:00,4.1275,90.59935,1.4,964.4094,100.0,24.36325
2021-01-14 02:00:00+00:00,4.3275,90.935135,1.6,964.3523,100.0,22.73707
2021-01-14 03:00:00+00:00,4.4775,90.30477,1.8,964.00146,100.0,25.772078
2021-01-14 04:00:00+00:00,4.5275,89.989685,1.9,963.8215,100.0,26.544964
2021-01-14 05:00:00+00:00,4.2275,91.250656,1.9,963.7653,100.0,22.884789
2021-01-14 06:00:00+00:00,3.4775,94.499695,2.0,964.4768,100.0,17.414476
2021-01-14 07:00:00+00:00,2.2275,100.0,2.7,964.7137,100.0,13.039754
2021-01-14 08:00:00+00:00,1.8275,100.0,2.7,964.8271,100.0,9.0
2021-01-14 09:00:00+00:00,1.6775,99.64293,2.3,965.17706,100.0,3.6
2021-01-14 10:00:00+00:00,1.5274999,100.0,2.3,965.6217,100.0,3.396233
2021-01-14 11:00:00+00:00,1.3774999,99.642044,2.4,965.5934,100.0,4.829907
2021-01-14 12:00:00+00:00,0.52750003,93.00631,2.0,965.99805,100.0,9.659814
2021-01-14 13:00:00+00:00,0.2275,92.98964,1.9,965.84534,100.0,8.534353
2021-01-14 14:00:00+00:00,0.1275,93.3242,2.1,965.54205,100.0,9.449572
2021-01-14 15:00:00+00:00,-0.1725,92.28878,1.9,965.6733,100.0,9.826088
2021-01-14 16:00:00+00:00,-0.42249995,92.61283,1.5,965.2464,100.0,8.0899935
2021-01-14 17:00:00+00:00,-0.5225,93.632484,1.1,964.8483,100.0,4.3349743
2021-01-14 18:00:00+00:00,-0.5225,94.66808,0.9,964.2805,100.0,4.5820518
2021-01-14 19:00:00+00:00,-0.5225,95.364105,0.9,963.61804,100.0,4.829907
2021-01-14 20:00:00+00:00,-0.47249997,95.71555,1.0,963.2492,100.0,4.39436
2021-01-14 21:00:00+00:00,-0.42249995,96.067856,1.2,962.7857,100.0,4.896529
2021-01-14 22:00:00+00:00,-0.6225,96.061485,1.3,962.46313,100.0,5.5887027
2021-01-14 23:00:00+00:00,-0.67249995,95.70863,1.2,962.26404,100.0,5.4833565
2021-01-15 00:00:00+00:00,-0.3725,94.32859,1.3,962.038,100.0,6.4799995
2021-01-15 01:00:00+00:00,-0.72249997,94.6595,0.9,962.1598,100.0,7.5942073
2021-01-15 02:00:00+00:00,-0.82249993,94.65521,0.6,962.42444,100.0,6.6185193
2021-01-15 03:00:00+00:00,-0.9725,94.30121,0.7,962.679,100.0,6.6185193
2021-01-15 04:00:00+00:00,-0.9725,92.92235,0.9,962.9629,100.0,6.489992
2021-01-15 05:00:00+00:00,-1.1225001,92.91387,0.9,963.2176,100.0,7.42159
2021-01-15 06:00:00+00:00,-1.3225,92.90254,0.9,963.652,100.0,8.217153
2021-01-15 07:00:00+00:00,-1.7225001,92.53592,0.9,964.4254,100.0,9.693296
2021-01-15 08:00:00+00:00,-1.8725,92.52696,1.0,965.1531,100.0,10.315115
2021-01-15 09:00:00+00:00,-1.7225001,89.158745,0.8,965.84467,100.0,10.630672
2021-01-15 10:00:00+00:00,-1.8225,87.175446,0.7,966.7712,100.0,10.948973
2021-01-15 11:00:00+00:00,-1.9225001,85.54845,0.6,967.414,100.0,10.1887
2021-01-15 12:00:00+00:00,-1.5725,79.9977,0.5,968.3341,100.0,10.948973
2021-01-15 13:00:00+00:00,-1.5225,77.043045,0.0,968.53314,90.299995,11.119281
2021-01-15 14:00:00+00:00,-1.5725,75.87704,0.0,969.1857,88.2,9.885262
2021-01-15 15:00:00+00:00,-1.8725,76.98427,0.0,970.2622,81.9,8.0899935
2021-01-15 16:00:00+00:00,-2.3225,81.10495,0.0,971.3086,65.7,6.489992
2021-01-15 17:00:00+00:00,-2.9225001,88.721375,0.0,971.9464,72.9,7.491114
2021-01-15 18:00:00+00:00,-3.2725,90.0388,0.0,972.5386,72.9,5.6002855
2021-01-15 19:00:00+00:00,-3.7225,88.31464,0.0,972.8271,75.6,4.072935
2021-01-15 20:00:00+00:00,-4.1225,91.34685,0.0,973.0307,74.7,4.0249224
2021-01-15 21:00:00+00:00,-4.6725,93.061745,0.0,973.01434,41.999996,4.6938252
2021-01-15 22:00:00+00:00,-6.6725,95.86135,0.0,972.79736,12.599999,6.130579
2021-01-15 23:00:00+00:00,-8.0725,98.07698,0.0,972.69806,9.9,7.208994
2021-01-16 00:00:00+00:00,-7.3725,95.8372,0.0,973.6932,90.0,6.924738
2021-01-16 01:00:00+00:00,-7.1725,97.337204,0.0,973.8289,90.0,5.8048253
2021-01-16 02:00:00+00:00,-7.0725,98.093094,0.0,973.94385,93.0,1.609969
2021-01-16 03:00:00+00:00,-7.4225,97.33163,0.0,973.96643,96.0,2.16
2021-01-16 04:00:00+00:00,-10.7725,95.33583,0.0,973.5508,94.2,5.0528407
2021-01-16 05:00:00+00:00,-9.7725,95.75287,0.0,973.5724,92.4,3.8268526
2021-01-16 06:00:00+00:00,-9.5225,95.761765,0.0,973.53046,92.4,4.198285
2021-01-16 07:00:00+00:00,-7.8725004,95.819855,0.0,973.7792,92.4,2.0991426
2021-01-16 08:00:00+00:00,-8.0225,95.81461,0.0,973.5591,92.4,1.1384199
2021-01-16 09:00:00+00:00,-8.4225,93.94429,0.0,973.5706,95.4,2.1897945
2021-01-16 10:00:00+00:00,-6.7725,96.599464,0.0,974.0055,100.0,1.484318
2021-01-16 11:00:00+00:00,-5.4725,97.745964,0.0,973.798,93.6,1.484318
2021-01-16 12:00:00+00:00,-5.2725,95.18136,0.0,973.64966,92.100006,2.9024127
2021-01-16 13:00:00+00:00,-4.4225,89.2649,0.0,972.97034,56.399998,4.1046314
2021-01-16 14:00:00+00:00,-4.2725,88.263855,0.0,972.3385,47.100002,2.5455842
2021-01-16 15:00:00+00:00,-4.5225,87.23526,0.0,972.0992,44.4,4.1046314
2021-01-16 16:00:00+00:00,-3.3225,86.695915,0.0,972.05585,76.2,3.219938
2021-01-16 17:00:00+00:00,-5.3225,90.220085,0.0,971.27594,100.0,4.5536795
2021-01-16 18:00:00+00:00,-5.0225,91.28408,0.0,970.3909,96.3,5.506941
2021-01-16 19:00:00+00:00,-5.1725,91.273544,0.0,969.60443,91.8,6.489992
2021-01-16 20:00:00+00:00,-4.4725,90.63057,0.0,968.7993,90.00001,6.379216
2021-01-16 21:00:00+00:00,-4.1725,90.65301,0.1,967.7247,90.00001,6.489992
2021-01-16 22:00:00+00:00,-2.6225,85.47026,0.3,967.55963,100.0,5.3999996
2021-01-16 23:00:00+00:00,-3.7225,91.72028,0.6,966.58496,100.0,4.802999
2021-01-17 00:00:00+00:00,-2.4725,92.491005,0.6,966.4541,100.0,5.3999996
2021-01-17 01:00:00+00:00,-2.8725,94.56598,0.5,965.42926,100.0,4.8433046
2021-01-17 02:00:00+00:00,-1.8225,93.91337,0.3,964.8789,100.0,4.510787
2021-01-17 03:00:00+00:00,-0.72249997,88.25899,0.3,964.8096,100.0,12.031756
2021-01-17 04:00:00+00:00,0.2275,86.1012,0.1,964.7095,100.0,14.973577
2021-01-17 05:00:00+00:00,1.0775,83.70331,0.1,964.5888,100.0,17.238699
2021-01-17 06:00:00+00:00,1.4275,83.74614,0.1,964.8453,100.0,18.03237
2021-01-17 07:00:00+00:00,1.4775,84.67509,0.4,964.7601,100.0,18.678415
2021-01-17 08:00:00+00:00,1.6775,81.36237,0.2,965.17706,100.0,19.011953
2021-01-17 09:00:00+00:00,1.6775,81.06497,0.2,966.1239,100.0,19.416653
2021-01-17 10:00:00+00:00,1.7774999,81.07896,0.1,966.71124,100.0,16.946787
2021-01-17 11:00:00+00:00,1.8774999,83.496155,0.2,966.9196,100.0,17.208603
2021-01-17 12:00:00+00:00,2.0775,87.87277,0.2,966.76843,100.0,10.538843
2021-01-17 13:00:00+00:00,1.5274999,89.43012,0.3,966.5685,100.0,9.746631
2021-01-17 14:00:00+00:00,1.4275,91.05787,0.3,967.11755,100.0,7.5170207
2021-01-17 15:00:00+00:00,1.3275,93.38752,0.3,967.8557,100.0,5.815978
2021-01-17 16:00:00+00:00,1.0275,96.11358,0.3,968.6501,100.0,5.2416787
2021-01-17 17:00:00+00:00,1.0775,95.079124,0.2,969.6062,100.0,8.287822
2021-01-17 18:00:00+00:00,1.0275,93.03397,0.2,970.4487,100.0,10.823973
2021-01-17 19:00:00+00:00,0.9775,93.03122,0.2,971.10205,100.0,10.239453
2021-01-17 20:00:00+00:00,0.9775,93.03122,0.1,971.67004,100.0,9.114471
2021-01-17 21:00:00+00:00,0.9775,93.36914,0.0,972.1434,97.2,8.473393
2021-01-17 22:00:00+00:00,0.8775,93.36389,0.0,972.5973,89.700005,8.0899935
2021-01-17 23:00:00+00:00,0.52750003,94.36929,0.0,972.8135,100.0,7.6367526
2021-01-18 00:00:00+00:00,0.77750003,93.02017,0.4,973.2405,95.700005,7.0911775
2021-01-18 01:00:00+00:00,0.2275,93.670494,0.0,973.323,100.0,5.95906
2021-01-18 02:00:00+00:00,0.47750002,93.342766,0.0,973.5609,100.0,7.172949
2021-01-18 03:00:00+00:00,0.52750003,93.6856,0.1,973.7601,100.0,8.759178
2021-01-18 04:00:00+00:00,0.52750003,93.34541,0.0,973.66547,100.0,7.628263
2021-01-18 05:00:00+00:00,0.2775,93.67301,0.0,973.7113,100.0,6.297428
2021-01-18 06:00:00+00:00,0.3775,92.99798,0.0,973.9201,96.9,6.763786
2021-01-18 07:00:00+00:00,0.52750003,91.99556,0.0,974.4228,99.899994,6.9899354
2021-01-18 08:00:00+00:00,0.47750002,91.99241,0.0,974.6968,99.6,5.8048253
2021-01-18 09:00:00+00:00,0.8775,89.70305,0.0,974.8693,85.799995,5.6002855
2021-01-18 10:00:00+00:00,1.4275,84.979034,0.0,974.9757,79.5,5.8603754
2021-01-18 11:00:00+00:00,2.0275,79.063545,0.0,974.90204,72.299995,7.386582
2021-01-18 12:00:00+00:00,2.1275,79.95124,0.0,975.01587,55.5,8.311245
2021-01-18 13:00:00+00:00,1.8275,79.90711,0.2,974.48474,100.0,5.0528407
2021-01-18 14:00:00+00:00,1.5775,82.85114,0.1,974.3419,100.0,2.6208394
2021-01-18 15:00:00+00:00,1.6775,81.660736,0.1,974.2664,100.0,2.8116899
2021-01-18 16:00:00+00:00,0.9275,90.36279,0.1,974.02686,100.0,3.0758414
2021-01-18 17:00:00+00:00,0.2275,92.65085,0.0,973.6069,96.6,4.73506
2021-01-18 18:00:00+00:00,1.1274999,90.37784,0.0,973.8762,68.7,3.6
2021-01-18 19:00:00+00:00,0.7275,94.37828,0.0,973.7039,57.300003,2.5455842
2021-01-18 20:00:00+00:00,0.47750002,97.49992,0.0,973.4663,47.1,2.16
2021-01-18 21:00:00+00:00,0.1275,100.0,0.0,973.4928,100.0,3.0547013
2021-01-18 22:00:00+00:00,-1.8725,99.99999,0.0,973.00604,100.0,5.4833565
2021-01-18 23:00:00+00:00,-3.6725001,100.0,0.0,972.2697,100.0,7.24486
2021-01-19 00:00:00+00:00,-3.1225,93.8492,0.0,972.0955,33.0,9.387651
2021-01-19 01:00:00+00:00,-4.9725,98.1263,0.0,971.1575,9.3,7.5685663
2021-01-19 02:00:00+00:00,-6.8725,100.0,0.0,970.6771,100.0,9.178235
2021-01-19 03:00:00+00:00,-6.3225,99.618416,0.0,970.2221,100.0,7.7879906
2021-01-19 04:00:00+00:00,-7.1725,100.0,0.0,969.576,100.0,8.714677
2021-01-19 05:00:00+00:00,-7.7725,100.0,0.0,968.50793,100.0,9.339208
2021-01-19 06:00:00+00:00,-7.4725,100.0,0.0,967.8132,100.0,8.699793
2021-01-19 07:00:00+00:00,-8.1225,100.0,0.0,966.8296,100.0,9.511088
2021-01-19 08:00:00+00:00,-7.9725,100.0,0.0,966.4825,100.0,9.178235
2021-01-19 09:00:00+00:00,-5.3225,97.008446,0.0,967.2104,100.0,8.049845
2021-01-19 10:00:00+00:00,-1.3725001,84.02522,0.0,967.80566,18.900002,6.130579
2021-01-19 11:00:00+00:00,0.8775,73.51431,0.0,967.29596,48.9,5.8048253
2021-01-19 12:00:00+00:00,2.0775,71.85449,0.0,967.33655,67.8,9.693296
2021-01-19 13:00:00+00:00,2.3775,70.07591,0.0,966.44684,80.700005,6.6185193
2021-01-19 14:00:00+00:00,2.7275,68.609024,0.0,965.8504,88.50001,6.297428
2021-01-19 15:00:00+00:00,3.1775,65.48056,0.0,965.6515,87.00001,7.9036193
2021-01-19 16:00:00+00:00,3.1775,64.27681,0.0,965.3674,81.0,7.9036193
2021-01-19 17:00:00+00:00,2.1275,66.222496,0.0,964.69476,29.1,6.6087217
2021-01-19 18:00:00+00:00,-0.5225,70.801636,0.0,963.8073,22.2,8.427383
2021-01-19 19:00:00+00:00,-1.5725,77.61934,0.0,963.4139,23.7,7.9932976
2021-01-19 20:00:00+00:00,-1.9725001,85.86425,0.0,962.9574,43.2,6.87779
2021-01-19 21:00:00+00:00,-1.3225,88.204025,0.0,962.5164,51.0,5.771239
2021-01-19 22:00:00+00:00,-2.0225,92.518005,0.0,962.0012,28.500002,6.12
2021-01-19 23:00:00+00:00,-3.7725,95.24021,0.0,961.18427,28.500002,7.9526596
2021-01-20 00:00:00+00:00,-1.1725,83.73625,0.0,961.6938,28.500002,9.565437
2021-01-20 01:00:00+00:00,-3.4725,89.00836,0.0,960.8653,17.7,7.289445
2021-01-20 02:00:00+00:00,-5.6225,95.89715,0.0,960.1536,27.900002,9.565437
2021-01-20 03:00:00+00:00,-5.9225,98.86299,0.0,959.7154,28.2,9.3669195
2021-01-20 04:00:00+00:00,-4.2225,93.79411,0.0,959.6766,27.900002,7.2805495
2021-01-20 05:00:00+00:00,-3.7225,85.99805,0.0,959.1133,28.2,7.771331
2021-01-20 06:00:00+00:00,-5.1725,84.526054,0.0,958.5421,34.2,11.792404
2021-01-20 07:00:00+00:00,0.32750002,73.13672,0.0,959.5226,30.000002,6.519877
2021-01-20 08:00:00+00:00,-0.022499993,80.226456,0.0,959.3608,31.2,3.671294
2021-01-20 09:00:00+00:00,-0.12249999,87.021736,0.0,959.15247,34.800003,3.219938
2021-01-20 10:00:00+00:00,1.7774999,75.3336,0.0,959.42065,31.800001,4.802999
